trip_id;arrival_time;departure_time;stop_id;stop_sequence;;;stop_id;stop_nieghbor;travel_time
1,00E+16;16:54:00;16:54:00;3813338;17;;;;;
1,00E+16;16:56:00;16:56:00;3813340;18;;;;;
1,00E+16;16:12:00;16:12:00;3813341;1;;;;;
1,00E+16;16:14:00;16:14:00;3813339;2;;;;;
1,00E+16;16:15:00;16:15:00;3813337;3;;;;;
1,00E+16;16:16:00;16:16:00;3813335;4;;;;;
1,00E+16;16:18:00;16:18:00;3813333;5;;;;;
1,00E+16;16:21:00;16:21:00;3887739;6;;;;;
1,00E+16;16:21:00;16:21:00;3887741;7;;;;;
1,00E+16;16:26:00;16:26:00;3813329;8;;;;;
1,00E+16;16:28:00;16:28:00;3887738;9;;;;;
1,00E+16;16:30:00;16:30:00;3813326;10;;;;;
1,00E+16;16:32:00;16:32:00;3813324;11;;;;;
1,00E+16;16:34:00;16:34:00;3813345;12;;;;;
1,00E+16;16:36:00;16:36:00;3813321;13;;;;;
1,00E+16;16:38:00;16:38:00;3813319;14;;;;;
1,00E+16;16:41:00;16:41:00;3813317;15;;;;;
1,00E+16;16:42:00;16:42:00;3813315;16;;;;;
1,00E+16;16:44:00;16:44:00;3813313;17;;;;;
1,00E+16;16:46:00;16:46:00;3813311;18;;;;;
1,00E+16;18:49:00;18:49:00;3813500;1;;;;;
1,00E+16;18:51:00;18:51:00;3813502;2;;;;;
1,00E+16;18:53:00;18:53:00;3813504;3;;;;;
1,00E+16;18:54:00;18:54:00;3813506;4;;;;;
1,00E+16;18:56:00;18:56:00;3813508;5;;;;;
1,00E+16;18:58:00;18:58:00;3813510;6;;;;;
1,00E+16;18:59:00;18:59:00;3813512;7;;;;;
1,00E+16;19:00:00;19:00:00;3813514;8;;;;;
1,00E+16;19:02:00;19:02:00;3813516;9;;;;;
1,00E+16;19:04:00;19:04:00;3813518;10;;;;;
1,00E+16;19:06:00;19:06:00;3813520;11;;;;;
1,00E+16;19:07:00;19:07:00;3813522;12;;;;;
1,00E+16;19:09:00;19:09:00;3813524;13;;;;;
1,00E+16;19:11:00;19:11:00;3813526;14;;;;;
1,00E+16;19:12:00;19:12:00;3813528;15;;;;;
1,00E+16;19:13:00;19:13:00;3813530;16;;;;;
1,00E+16;19:15:00;19:15:00;3813532;17;;;;;
1,00E+16;19:17:00;19:17:00;3813534;18;;;;;
1,00E+16;19:17:00;19:17:00;3813536;19;;;;;
1,00E+16;19:20:00;19:20:00;3813538;20;;;;;
1,00E+16;19:21:00;19:21:00;3813540;21;;;;;
1,00E+16;19:23:00;19:23:00;3813542;22;;;;;
1,00E+16;19:25:00;19:25:00;3813544;23;;;;;
1,00E+16;19:26:00;19:26:00;3813546;24;;;;;
1,00E+16;19:27:00;19:27:00;3813548;25;;;;;
1,00E+16;19:12:00;19:12:00;3813549;1;;;;;
1,00E+16;19:14:00;19:14:00;3813547;2;;;;;
1,00E+16;19:15:00;19:15:00;3813545;3;;;;;
1,00E+16;19:16:00;19:16:00;3813543;4;;;;;
1,00E+16;19:18:00;19:18:00;3813541;5;;;;;
1,00E+16;19:19:00;19:19:00;3813539;6;;;;;
1,00E+16;19:22:00;19:22:00;3813537;7;;;;;
1,00E+16;19:23:00;19:23:00;3813535;8;;;;;
1,00E+16;19:24:00;19:24:00;3813533;9;;;;;
1,00E+16;19:26:00;19:26:00;3813531;10;;;;;
1,00E+16;19:28:00;19:28:00;3813529;11;;;;;
1,00E+16;19:30:00;19:30:00;3813527;12;;;;;
1,00E+16;19:32:00;19:32:00;3813525;13;;;;;
1,00E+16;19:34:00;19:34:00;3813523;14;;;;;
1,00E+16;19:35:00;19:35:00;3813521;15;;;;;
1,00E+16;19:37:00;19:37:00;3813519;16;;;;;
1,00E+16;19:39:00;19:39:00;3813517;17;;;;;
1,00E+16;19:40:00;19:40:00;3813515;18;;;;;
1,00E+16;19:42:00;19:42:00;3813513;19;;;;;
1,00E+16;19:43:00;19:43:00;3813511;20;;;;;
1,00E+16;19:45:00;19:45:00;3813509;21;;;;;
1,00E+16;19:47:00;19:47:00;3813507;22;;;;;
1,00E+16;19:48:00;19:48:00;3813505;23;;;;;
1,00E+16;19:49:00;19:49:00;3813503;24;;;;;
1,00E+16;19:51:00;19:51:00;3813501;25;;;;;
1,00E+16;19:55:00;19:55:00;3798439;1;;;;;
1,00E+16;19:57:00;19:57:00;3798441;2;;;;;
1,00E+16;19:59:00;19:59:00;3798443;3;;;;;
1,00E+16;20:02:00;20:02:00;3798445;4;;;;;
1,00E+16;20:03:00;20:03:00;3798447;5;;;;;
1,00E+16;20:05:00;20:05:00;3798449;6;;;;;
1,00E+16;20:07:00;20:07:00;3798451;7;;;;;
1,00E+16;20:08:00;20:08:00;3798453;8;;;;;
1,00E+16;20:09:00;20:09:00;3798455;9;;;;;
1,00E+16;20:11:00;20:11:00;3798457;10;;;;;
1,00E+16;20:12:00;20:12:00;3798459;11;;;;;
1,00E+16;20:14:00;20:14:00;3798460;12;;;;;
1,00E+16;20:16:00;20:16:00;3798461;13;;;;;
1,00E+16;20:17:00;20:17:00;3798462;14;;;;;
1,00E+16;20:18:00;20:18:00;3798463;15;;;;;
1,00E+16;20:19:00;20:19:00;3798465;16;;;;;
1,00E+16;20:21:00;20:21:00;3798467;17;;;;;
1,00E+16;20:23:00;20:23:00;3798469;18;;;;;
1,00E+16;20:25:00;20:25:00;3798471;19;;;;;
1,00E+16;20:26:00;20:26:00;3798473;20;;;;;
1,00E+16;20:28:00;20:28:00;3798474;21;;;;;
1,00E+16;20:31:00;20:31:00;3798476;22;;;;;
1,00E+16;20:32:00;20:32:00;3798478;23;;;;;
1,00E+16;20:34:00;20:34:00;3798480;24;;;;;
1,00E+16;20:37:00;20:37:00;3798482;25;;;;;
1,00E+16;20:39:00;20:39:00;3798484;26;;;;;
1,00E+16;20:41:00;20:41:00;3798486;27;;;;;
1,00E+16;20:44:00;20:44:00;3798488;28;;;;;
1,00E+16;20:46:00;20:46:00;3798490;29;;;;;
1,00E+16;20:47:00;20:47:00;3798492;30;;;;;
1,00E+16;20:50:00;20:50:00;3798494;31;;;;;
1,00E+16;20:52:00;20:52:00;3798496;32;;;;;
1,00E+16;20:54:00;20:54:00;3798498;33;;;;;
1,00E+16;20:56:00;20:56:00;3798500;34;;;;;
1,00E+16;20:57:00;20:57:00;3798502;35;;;;;
1,00E+16;20:59:00;20:59:00;3798504;36;;;;;
1,00E+16;19:59:00;19:59:00;3798505;1;;;;;
1,00E+16;20:01:00;20:01:00;3798503;2;;;;;
1,00E+16;20:03:00;20:03:00;3798501;3;;;;;
1,00E+16;20:05:00;20:05:00;3798499;4;;;;;
1,00E+16;20:07:00;20:07:00;3798497;5;;;;;
1,00E+16;20:09:00;20:09:00;3798495;6;;;;;
1,00E+16;20:11:00;20:11:00;3798493;7;;;;;
1,00E+16;20:13:00;20:13:00;3798491;8;;;;;
1,00E+16;20:15:00;20:15:00;3798489;9;;;;;
1,00E+16;20:18:00;20:18:00;3798487;10;;;;;
1,00E+16;20:20:00;20:20:00;3798485;11;;;;;
1,00E+16;20:22:00;20:22:00;3798483;12;;;;;
1,00E+16;20:25:00;20:25:00;3798481;13;;;;;
1,00E+16;20:27:00;20:27:00;3798479;14;;;;;
1,00E+16;20:28:00;20:28:00;3798477;15;;;;;
1,00E+16;20:30:00;20:30:00;3798475;16;;;;;
1,00E+16;20:32:00;20:32:00;3798506;17;;;;;
1,00E+16;20:33:00;20:33:00;3798472;18;;;;;
1,00E+16;20:36:00;20:36:00;3798470;19;;;;;
1,00E+16;20:38:00;20:38:00;3798468;20;;;;;
1,00E+16;20:40:00;20:40:00;3798466;21;;;;;
1,00E+16;20:41:00;20:41:00;3798464;22;;;;;
1,00E+16;20:42:00;20:42:00;3798507;23;;;;;
1,00E+16;20:43:00;20:43:00;3798508;24;;;;;
1,00E+16;20:45:00;20:45:00;3798509;25;;;;;
1,00E+16;20:47:00;20:47:00;3798510;26;;;;;
1,00E+16;20:48:00;20:48:00;3798458;27;;;;;
1,00E+16;20:49:00;20:49:00;3798456;28;;;;;
1,00E+16;20:50:00;20:50:00;3798454;29;;;;;
1,00E+16;20:52:00;20:52:00;3798452;30;;;;;
1,00E+16;20:53:00;20:53:00;3798450;31;;;;;
1,00E+16;20:55:00;20:55:00;3798448;32;;;;;
1,00E+16;20:56:00;20:56:00;3798446;33;;;;;
1,00E+16;20:59:00;20:59:00;3798444;34;;;;;
1,00E+16;21:01:00;21:01:00;3798442;35;;;;;
1,00E+16;21:03:00;21:03:00;3798440;36;;;;;
1,00E+16;20:00:00;20:00:00;4146213;1;;;;;
1,00E+16;20:02:00;20:02:00;4146215;2;;;;;
1,00E+16;20:03:00;20:03:00;4146217;3;;;;;
1,00E+16;20:05:00;20:05:00;4146219;4;;;;;
1,00E+16;20:06:00;20:06:00;4146221;5;;;;;
1,00E+16;20:08:00;20:08:00;4146223;6;;;;;
1,00E+16;20:09:00;20:09:00;4146225;7;;;;;
1,00E+16;20:11:00;20:11:00;4146227;8;;;;;
1,00E+16;20:12:00;20:12:00;4146229;9;;;;;
1,00E+16;20:14:00;20:14:00;4146231;10;;;;;
1,00E+16;20:15:00;20:15:00;4146233;11;;;;;
1,00E+16;20:16:00;20:16:00;4146235;12;;;;;
1,00E+16;20:18:00;20:18:00;4146237;13;;;;;
1,00E+16;20:19:00;20:19:00;4146239;14;;;;;
1,00E+16;20:20:00;20:20:00;4146241;15;;;;;
1,00E+16;20:22:00;20:22:00;4146243;16;;;;;
1,00E+16;20:11:00;20:11:00;4146244;1;;;;;
1,00E+16;20:13:00;20:13:00;4146242;2;;;;;
1,00E+16;20:14:00;20:14:00;4146240;3;;;;;
1,00E+16;20:15:00;20:15:00;4146238;4;;;;;
1,00E+16;20:16:00;20:16:00;4146236;5;;;;;
1,00E+16;20:18:00;20:18:00;4146234;6;;;;;
1,00E+16;20:19:00;20:19:00;4146232;7;;;;;
1,00E+16;20:21:00;20:21:00;4146230;8;;;;;
1,00E+16;20:22:00;20:22:00;4146228;9;;;;;
1,00E+16;20:24:00;20:24:00;4146226;10;;;;;
1,00E+16;20:25:00;20:25:00;4146224;11;;;;;
1,00E+16;20:27:00;20:27:00;4146222;12;;;;;
1,00E+16;20:28:00;20:28:00;4146220;13;;;;;
1,00E+16;20:30:00;20:30:00;4146218;14;;;;;
1,00E+16;20:31:00;20:31:00;4146216;15;;;;;
1,00E+16;20:33:00;20:33:00;4146214;16;;;;;
