stop_id,stop_code,stop_name                    ,stop_desc,stop_lat          ,stop_lon          ,location_type,parent_station

4025438,         ,PONT DE NEUILLY - RIVE GAUCHE,         ,0.8532020217448393,0.0393479059605182,0            ,452832
4025439,,ALSACE,,0.8532639153293209,0.0392562301471691,0,8419
4025472,,GARE DE LYON - VAN GOGH,,0.8524587493261180,0.0414118995944202,0,439315
4025434,,LES GRAVIERS,,0.8531384698850659,0.0395542054222439,0,8296
4025435,,LES GRAVIERS,,0.8531301551998345,0.0395523141836901,0,8296
4025470,,BASTILLE,,0.8526033938365583,0.0413559040616372,0,4775
4025436,,PONT DE NEUILLY-METRO,,0.8531747890681767,0.0394383282041769,0,6878
4025471,,LYON - LEDRU ROLLIN,,0.8525252644396706,0.0413960213447535,0,439296
4025437,,PONT DE NEUILLY-METRO,,0.8531697616431533,0.0394262060142380,0,6878
4025431,,LES SABLONS,,0.8530961774532684,0.0396589032845017,0,8298
4025430,,LES SABLONS,,0.8531008903326471,0.0396719774470632,0,8298
4025433,,RUE DE L'HOTEL DE VILLE,,0.8531151244968145,0.0395998994120054,0,8297
4025432,,RUE DE L'HOTEL DE VILLE,,0.8531287624965107,0.0395846605275121,0,8297
4025408,,INVALIDES,,0.8527795908425118,0.0404038855179573,0,21373
4025407,,ASSEMBLEE NATIONALE,,0.8527731764071858,0.0405084908833801,0,4689
4025406,,MUSEE D'ORSAY,,0.8527479314136581,0.0405931294612280,0,8222
4025405,,PONT ROYAL - QUAI VOLTAIRE,,0.8527272305280240,0.0406542283495669,0,433751
4025404,,PONT DU CARROUSEL - QUAI VOLTAIRE,,0.8526985286847975,0.0407436130422098,0,436633
4025403,,PONT DES ARTS - QUAI DE CONTI,,0.8526884899743314,0.0408087463864320,0,436632
4025402,,PONT NEUF - QUAI DES GRANDS AUGUSTINS,,0.8526557042969576,0.0408684090832304,0,409948
4025401,,SAINT-MICHEL,,0.8526260548646989,0.0409161832004878,0,84497
4025449,,ARGENTINE,,0.8530000097978316,0.0399655387308974,0,8304
4025447,,PALAIS DES CONGRES,,0.8530263062316727,0.0398347248376736,0,8251
4025448,,PORTE MAILLOT,,0.8530271102208538,0.0398784791817210,0,8250
4025389,,GARE DE LYON,,0.8524480778780483,0.0414273394045467,0,8096
4025445,,PONT DE NEUILLY - RIVE GAUCHE,,0.8532027794345574,0.0393100872007651,0,452843
4025446,,ANDRE MAUROIS,,0.8530426012573993,0.0397954699247042,0,21381
4025409,,PONT DES INVALIDES - PLACE DE FINLANDE,,0.8527781682491358,0.0403496826567454,0,441458
4025388,,GARE DE LYON,,0.8524416409835878,0.0414449207082778,0,8096
4025444,,BELLINI,,0.8531941041999764,0.0392442186383795,0,7175
4025443,,GALLIENI,,0.8532031528632489,0.0391795089477960,0,8295
4025442,,BOIELDIEU,,0.8532164329703038,0.0391126494641315,0,8294
4025441,,LA DEFENSE-METRO-RER-TRAMWAY,,0.8532702242870367,0.0390987534735718,0,52372
4025440,,LA DEFENSE-METRO-RER-TRAMWAY,,0.8532803875595554,0.0390592485771258,0,52372
4025400,,NOTRE-DAME - QUAI DE MONTEBELLO,,0.8525995390352499,0.0409922396081966,0,436631
4025392,,DAUMESNIL - LEDRU ROLLIN,,0.8525265087642984,0.0414314347748547,0,432741
4025391,,GARE DE LYON - DIDEROT,,0.8524866709688439,0.0414126316739078,0,432740
4025390,,GARE DE LYON - DIDEROT,,0.8524781951201250,0.0414297370835196,0,432740
4025450,,CHARLES DE GAULLE - ETOILE - GRANDE ARMEE,,0.8529757252684718,0.0400416525837847,0,454320
4025412,,PONT D'IENA,,0.8527536044643274,0.0400282862966404,0,5328
4025451,,CHAMPS-ELYSEES - CLEMENCEAU,,0.8528657045237704,0.0403857789856669,0,441570
4025413,,MUSEE D'ART MODERNE - PALAIS DE TOKYO,,0.8527806034895988,0.0400810407177016,0,465114
4025399,,PONT DE L'ARCHEVECHE,,0.8525799260368370,0.0410392964050550,0,8099
4025414,,ALMA - MARCEAU,,0.8528193888869273,0.0402112946984422,0,440114
4025398,,ILE SAINT-LOUIS,,0.8525832063884282,0.0411362720962862,0,441434
4025397,,SAINT-PAUL,,0.8526409145467646,0.0412297095228595,0,433745
4025415,,MONTAIGNE - FRANCOIS 1ER,,0.8528532884951989,0.0402776063749550,0,440115
4025454,,PONT DE SOLFERINO - QUAI DES TUILERIES,,0.8527656580227876,0.0406057253150336,0,436624
4025396,,SAINT-PAUL,,0.8526451506974109,0.0412256706763467,0,433745
4025416,,ROND-POINT DES CHAMPS-ELYSEES,,0.8528961183101025,0.0403051628147319,0,440116
4025455,,PONT ROYAL,,0.8527385268053145,0.0406922624825629,0,58347
4025417,,ROND-POINT DES CHAMPS-ELYSEES,,0.8528923533045010,0.0403037382543225,0,440116
4025395,,BIRAGUE,,0.8526217623393806,0.0412955413574012,0,3650
4025452,,CONCORDE - COURS LA REINE,,0.8528431292941421,0.0404578278572102,0,446189
4025394,,BASTILLE - RUE SAINT-ANTOINE,,0.8526131206490986,0.0413511562927369,0,433744
4025418,,LA BOETIE - CHAMPS-ELYSEES,,0.8529121058555758,0.0402552225682280,0,439287
4025453,,CONCORDE - QUAI DES TUILERIES,,0.8527948247475639,0.0405187068667624,0,436623
4025419,,LA BOETIE - CHAMPS-ELYSEES,,0.8529081837108539,0.0402528472091614,0,439287
4025393,,BASTILLE,,0.8525960176697032,0.0413689722387183,0,4774
4025459,,LOUVRE - RIVOLI,,0.8527324105128677,0.0408589066290976,0,433748
4025458,,SAINT-HONORE - VALOIS,,0.8527706858250630,0.0408184949103959,0,441471
4025457,,PALAIS ROYAL - COMEDIE FRANCAISE,,0.8527797839830007,0.0407852122818407,0,435651
4025456,,MUSEE DU LOUVRE,,0.8527496661664102,0.0407583493649241,0,3663
4025411,,BOSQUET - RAPP,,0.8527716946691912,0.0401827973748297,0,440113
4025410,,JEAN NICOT - EGLISE AMERICAINE,,0.8527737538101952,0.0402550669343474,0,441559
4025425,,ARGENTINE,,0.8530067531867251,0.0399614900611236,0,8302
4025460,,PONT NEUF - QUAI DU LOUVRE,,0.8527041748778572,0.0408696017315721,0,409947
4025426,,PORTE MAILLOT - PALAIS DES CONGRES,,0.8530537667236535,0.0398565740179835,0,439327
4025461,,PONT NEUF - QUAI DES ORFEVRES,,0.8526640175373048,0.0408810081222142,0,436625
4025423,,CHARLES DE GAULLE - ETOILE - CHAMPS-ELYSEES,,0.8529608401229280,0.0400892214387887,0,454317
4025462,,PONT SAINT-MICHEL - QUAI DES ORFEVRES,,0.8526343682975321,0.0409214136662738,0,436626
4025424,,CHARLES DE GAULLE - ETOILE - GRANDE ARMEE,,0.8529791776583720,0.0400456921048985,0,454318
4025463,,CITE - PARVIS NOTRE-DAME,,0.8526403192692538,0.0410321819301012,0,443262
4025429,,MARCHE DE NEUILLY-SUR-SEINE,,0.8530802038729370,0.0397079129673104,0,54395
4025464,,CHATELET,,0.8526707542956950,0.0409986734040040,0,3655
4025465,,HOTEL DE VILLE DE PARIS_4E__ARRONDISSEMENT,,0.8526627513651635,0.0410262452679967,0,432710
4025427,,MONTROSIER,,0.8530633046183875,0.0397909287353292,0,8300
4025466,,RUE DE JOUY,,0.8526500260097492,0.0411605429708210,0,3652
4025428,,MARCHE DE NEUILLY-SUR-SEINE,,0.8530877364840053,0.0397143249693923,0,54395
4025468,,PASTEUR - WAGNER,,0.8526479447922322,0.0413492761863447,0,433743
4025467,,PLACE DES VOSGES,,0.8526642750324451,0.0412839174620372,0,5386
4025469,,BASTILLE - BEAUMARCHAIS,,0.8526215902417897,0.0413549646153656,0,439314
4025422,,CHARLES DE GAULLE - ETOILE - CHAMPS-ELYSEES,,0.8529638214405098,0.0400920725221855,0,454317
4025421,,GEORGE V,,0.8529310653506386,0.0401803122848812,0,21380
4025420,,GEORGE V,,0.8529420397883825,0.0401608071007182,0,21380
3749651,,PLACE DU TERTRE - NORVINS,,0.8531918550691304,0.0408784435754383,0,440079
3749650,,FUNICULAIRE,,0.8531808737452073,0.0409034157653514,0,109903
3749671,,MOULIN DE LA GALETTE,,0.8532011114381195,0.0408125612104850,0,109908
3749653,,MONT CENIS - CORTOT,,0.8532116194801604,0.0408741641849280,0,440080
3749652,,PLACE DU TERTRE - NORVINS,,0.8531968757592381,0.0408415781496257,0,440079
3749670,,N0 88 RUE LEPIC,,0.8532051898698736,0.0407902037094752,0,440085
3749655,,ABREUVOIR - GIRARDON,,0.8532252675403509,0.0408261193145083,0,440082
3749672,,LES VIGNES,,0.8532188358300417,0.0408489527044107,0,120055
3749654,,SAULES - CORTOT,,0.8532139731169090,0.0408520444375864,0,440081
3749657,,GABRIELLE,,0.8531916996778057,0.0408284964931263,0,109912
3749656,,MOULIN DE LA GALLETE,,0.8532075427219734,0.0408042366971776,0,440083
3749659,,CHAPPE,,0.8531571890785372,0.0408808186175539,0,109914
3749658,,DREVET,,0.8531753854471029,0.0408627446413533,0,109913
3749640,,MARCADET,,0.8532549079955647,0.0409519482539469,0,4475
3749666,,ORSEL,,0.8531369552766686,0.0408506123829197,0,109917
3749665,,MARTYRS,,0.8531207987738210,0.0408494222197394,0,109918
3749664,,PIGALLE,,0.8531142113044394,0.0408170779021370,0,3965
3749663,,PIGALLE,,0.8531229955288588,0.0408085164380199,0,3980
3749644,,LAMARCK - CAULAINCOURT,,0.8532440897492934,0.0408606092753324,0,440076
3749662,,ABBESSES,,0.8531628377888243,0.0408135116976059,0,109916
3749643,,CUSTINE - MONT-CENIS,,0.8532517737068392,0.0409084195087681,0,440075
3749661,,ABBESSES,,0.8531538964776848,0.0408349164800794,0,109916
3749642,,CUSTINE - MONT-CENIS,,0.8532473813790804,0.0409134139593841,0,440075
3749660,,YVONNE LE TAC,,0.8531495034489796,0.0408686884295917,0,109915
3749641,,CUSTINE - RAMEY,,0.8532357710119025,0.0409547991349404,0,440074
3749648,,CHEVALIER DE LA BARRE,,0.8532028324112542,0.0409302950712483,0,109901
3749647,,LAMARCK - BECQUEREL,,0.8532238519711903,0.0409231627274592,0,440078
3749646,,LAMARCK - MONT CENIS,,0.8532367157422458,0.0408996169411911,0,440077
3749645,,LAMARCK - CAULAINCOURT,,0.8532448747700023,0.0408327800469817,0,440076
3749669,,TOURLAQUE,,0.8532039345533771,0.0407492941325063,0,109910
3749668,,THOLOZE,,0.8531816607697698,0.0407609493788100,0,109911
3749638,,MAIRIE DU 18E - JULES JOFFRIN,,0.8533016525270782,0.0409424416177998,0,439268
3749639,,MAIRIE DU 18E - JULES JOFFRIN,,0.8533043196694821,0.0409345922582609,0,439268
3749667,,DURANTIN - BURQ,,0.8531858962038528,0.0407935335382637,0,440084
3749649,,UTRILLO,,0.8531866765494094,0.0409205410915909,0,109902
3730074,,GEORGES HALGOULT,,0.8509827343041634,0.0418635909425277,0,15495
3730075,,RENE PANHARD,,0.8510372890125519,0.0419343642973841,0,16270
3730072,,VICTOR BASCH,,0.8509540762229686,0.0417617740714993,0,12845
3730073,,GEORGES HALGOULT,,0.8509985608743129,0.0418975389754353,0,15495
3730070,,CARREFOUR DE LA RESISTANCE,,0.8509373181675999,0.0417007823779186,0,56522
3730071,,VICTOR BASCH,,0.8509542216491623,0.0417859743900629,0,12845
3730103,,PREFECTURE DU VAL DE MARNE,,0.8513967325520553,0.0427200449782799,0,6920
3730102,,SAINT-MAUR - CRETEIL RER,,0.8517867232038441,0.0431651897525625,0,433704
3730104,,RENE PANHARD,,0.8510330624738893,0.0419177495752203,0,18292
3730078,,CHOISY-LE-ROI RER,,0.8510798783960385,0.0420722830725408,0,54134
3730079,,CHOISY-LE-ROI RER,,0.8510858454503438,0.0420627998549098,0,54134
3730076,,ROUGET DE LISLE,,0.8510610913107985,0.0420093761670565,0,7034
3730101,,SAINT-MAUR - CRETEIL RER,,0.8517867232038441,0.0431651897525625,0,433704
3730100,,PONT DE CRETEIL,,0.8516904248404216,0.0431478412541475,0,7046
3730077,,ROUGET DE LISLE,,0.8510578116845120,0.0419839824175050,0,7034
3730083,,MARCELLIN BERTHELOT,,0.8511403048152610,0.0422638736913573,0,385765
3730084,,PARC INTERDEPARTEMENTAL DES SPORTS,,0.8511639187778202,0.0423647693768497,0,16272
3730085,,PARC INTERDEPARTEMENTAL DES SPORTS,,0.8511711385548528,0.0423600356290057,0,16272
3730086,,POMPADOUR,,0.8512193078703669,0.0425447585159427,0,53880
3730080,,PASTEUR,,0.8511150938481364,0.0421978637560443,0,15497
3730081,,PASTEUR,,0.8511191767416211,0.0421917002912218,0,15497
3730082,,MARCELLIN BERTHELOT,,0.8511354390305272,0.0422676626595776,0,385765
3730087,,POMPADOUR,,0.8512244832825853,0.0425464298094351,0,53880
3730088,,BASE DE LOISIRS DE CRETEIL,,0.8513573804386381,0.0426952756397997,0,15500
3730089,,BASE DE LOISIRS DE CRETEIL,,0.8513553506481970,0.0426848274673155,0,15500
3730049,,LE CLOS LA GARENNE,,0.8509397077039558,0.0406397908794561,0,174921
3730048,,LE PETIT FRESNES,,0.8509713907957797,0.0405757250985176,0,174923
3730047,,LE PETIT FRESNES,,0.8509693481391820,0.0405463052966662,0,174923
3730046,,DOCTEUR TENINE,,0.8509971083050947,0.0404950479508733,0,174924
3730045,,DOCTEUR TENINE,,0.8509911447905583,0.0404796276087673,0,174924
3730044,,BERNY-RAYMOND ARON,,0.8510480612399549,0.0403249007727290,0,174925
3730043,,BERNY-RAYMOND ARON,,0.8510366089129464,0.0403227711731781,0,174925
3730042,,LA CROIX DE BERNY-RER,,0.8510328170098704,0.0402159984783049,0,174926
3730041,,LA CROIX DE BERNY-RER,,0.8510328170098704,0.0402159984783049,0,174926
3730092,,LA HAYE AUX MOINES,,0.8514418760044014,0.0427581224625290,0,15501
3730093,,CRETEIL - UNIVERSITE-METRO,,0.8515055008460934,0.0428256823186915,0,438001
3730090,,PREFECTURE DU VAL-DE-MARNE,,0.8513932760707341,0.0427257345464867,0,393901
3730091,,LA HAYE AUX MOINES,,0.8514388882362289,0.0427657122566514,0,15501
3730096,,EGLISE DE CRETEIL,,0.8515657688518870,0.0429518858339440,0,5893
3730097,,HOPITAL INTERCOMMUNAL,,0.8516389489697742,0.0430261402308663,0,7045
3730094,,CRETEIL - UNIVERSITE-METRO,,0.8515059823580344,0.0428145255464115,0,438001
3730095,,EGLISE DE CRETEIL,,0.8515764107261825,0.0429761279879905,0,5893
3730098,,HOPITAL INTERCOMMUNAL,,0.8516333151433901,0.0430135423158531,0,7045
3730099,,PONT DE CRETEIL,,0.8516937080388454,0.0431575852531830,0,7046
3730055,,LE DELTA,,0.8509607297601551,0.0409339874415847,0,306750
3730054,,PARC MEDICIS,,0.8508826105959661,0.0408032572646914,0,174919
3730057,,MAIRIE DE CHEVILLY-LARUE,,0.8511521091056093,0.0410189736752510,0,54716
3730056,,LE DELTA,,0.8509633967505748,0.0409323270461719,0,306750
3730059,,MARCHE INTERNATIONAL DE RUNGIS,,0.8510425892423079,0.0411681951535199,0,438000
3730058,,MAIRIE DE CHEVILLY-LARUE,,0.8511601086915324,0.0410277561559553,0,54716
3730051,,MONTJEAN,,0.8508877805879416,0.0406227183996703,0,174920
3730050,,LE CLOS LA GARENNE,,0.8509491204795365,0.0406433481229671,0,174921
3730053,,PARC MEDICIS,,0.8508775905054584,0.0408122721874148,0,174919
3730052,,MONTJEAN,,0.8508824470450316,0.0406255662490503,0,174920
3730068,,ALOUETTES,,0.8508559899755568,0.0414637073759426,0,55908
3730067,,ALOUETTES,,0.8508523804435777,0.0414679748415988,0,55908
3730066,,LA BELLE EPINE,,0.8509212545055451,0.0414504698013783,0,15781
3730065,,LA BELLE EPINE,,0.8509212566767177,0.0414435896154420,0,15781
3730069,,CARREFOUR DE LA RESISTANCE,,0.8509232036227274,0.0416910410586141,0,56522
3730060,,MARCHE INTERNATIONAL DE RUNGIS,,0.8510450988044056,0.0411705689957435,0,438000
3730064,,LE COR DE CHASSE,,0.8509738330495455,0.0413650937777908,0,15492
3730063,,LE COR DE CHASSE,,0.8509706949574816,0.0413672271431463,0,15492
3730062,,PORTE DE THIAIS,,0.8509773013447339,0.0412996115189598,0,55775
3730061,,PORTE DE THIAIS,,0.8509692964691862,0.0413166897909619,0,55775
4130540,,REAUMUR - SEBASTOPOL,,0.8528412586192253,0.0410441227315410,0,440419
4130541,,REAUMUR - ARTS ET METIERS,,0.8528304281688004,0.0410964243328279,0,440420
4130542,,ARTS ET METIERS,,0.8528189689499279,0.0411487244352970,0,19023
4130543,,SQUARE DU TEMPLE - MAIRIE DU 3EME - CARREAU DU TEMPLE,,0.8528155078032826,0.0412038797573251,0,432713
4130544,,TURBIGO - REPUBLIQUE,,0.8528384047815880,0.0412276652032356,0,432714
4130545,,REPUBLIQUE,,0.8528454530022205,0.0412754567857210,0,8093
4130546,,JEAN-PIERRE TIMBAUD,,0.8528131340508596,0.0412982629315649,0,439312
4130547,,OBERKAMPF - FILLES DU CALVAIRE,,0.8527623048815842,0.0413217698278124,0,433820
4130548,,SAINT-CLAUDE,,0.8527265380618170,0.0413303068637364,0,433811
4130549,,SAINT-GILLES - CHEMIN VERT,,0.8526813586900066,0.0413414523429060,0,439313
4130530,,HAVRE - HAUSSMANN,,0.8529650315241284,0.0406363582854366,0,436634
4130531,,AUBER,,0.8529388384109895,0.0406770226198294,0,19170
4130534,,OPERA,,0.8529187625113535,0.0407317126109899,0,3710
4130535,,OPERA - 4 SEPTEMBRE,,0.8529046451137012,0.0407355178406046,0,435650
4130570,,PORTE SAINT-MARTIN,,0.8528859511305962,0.0411351983297299,0,55136
4130532,,AUBER,,0.8529413482649653,0.0406784489642878,0,19170
4130533,,OPERA,,0.8529248790252728,0.0407022283424556,0,3710
4130571,,PORTE SAINT-DENIS,,0.8528944282926187,0.0410921660652527,0,440421
4130538,,REAUMUR - MONTMARTRE,,0.8528706036342335,0.0409102726923816,0,440100
4130539,,SENTIER,,0.8528580506135306,0.0409682833983781,0,440418
4130536,,RICHELIEU - 4 SEPTEMBRE,,0.8528888026921315,0.0408218270134119,0,439908
4130537,,BOURSE,,0.8528789191091635,0.0408719942581289,0,4647
4130573,,GRANDS BOULEVARDS,,0.8529302108142303,0.0409119448809637,0,4296
4130572,,POISSONNIERE - BONNE NOUVELLE,,0.8529181271195632,0.0409839879823705,0,440098
4130575,,CHOISEUL,,0.8529283319152645,0.0407873510768140,0,55169
4130574,,RICHELIEU - DROUOT,,0.8529366449893310,0.0408408506636747,0,440422
4130560,,GARE DE LYON.,,0.8524187257439588,0.0414850653834225,0,55172
4130529,,HAVRE - HAUSSMANN,,0.8529623647832696,0.0406349320476728,0,436634
4130527,,GARE SAINT-LAZARE,,0.8529778913185897,0.0406028281038776,0,55168
4130528,,GARE SAINT-LAZARE,,0.8529835375724080,0.0405949799019208,0,55168
4130569,,REPUBLIQUE,,0.8528713449629173,0.0412312474322547,0,5025
4130568,,REPUBLIQUE - TEMPLE,,0.8528357239299389,0.0412909053196442,0,439302
4130567,,JEAN-PIERRE TIMBAUD,,0.8528156427367151,0.0413027814769239,0,439301
4130566,,OBERKAMPF - FILLES DU CALVAIRE,,0.8527759513470565,0.0413239174152687,0,433812
4130565,,SAINT-CLAUDE,,0.8527248109033181,0.0413367242913032,0,439300
4130564,,SAINT-GILLES - CHEMIN VERT,,0.8526812003758186,0.0413469195554345,0,439299
4130563,,PASTEUR - WAGNER,,0.8526593950921315,0.0413518979674858,0,439298
4130562,,BASTILLE - BEAUMARCHAIS,,0.8526217460074466,0.0413590055009479,0,439297
4130561,,BASTILLE,,0.8525960176697032,0.0413689722387183,0,4774
4130559,,GARE DE LYON,,0.8524243760988894,0.0414753263979882,0,8096
4130558,,GARE DE LYON,,0.8524480778780483,0.0414273394045467,0,8096
4130555,,GARE DE LYON - DIDEROT,,0.8524866709688439,0.0414126316739078,0,432740
4130554,,LYON - LEDRU ROLLIN,,0.8525280783516185,0.0414283461874229,0,439296
4130557,,GARE DE LYON - VAN GOGH,,0.8524587493261180,0.0414118995944202,0,439315
4130556,,GARE DE LYON - DIDEROT,,0.8524781951201250,0.0414297370835196,0,432740
4130551,,BASTILLE - BEAUMARCHAIS,,0.8526215902417897,0.0413549646153656,0,439314
4130550,,PASTEUR - WAGNER,,0.8526479447922322,0.0413492761863447,0,433743
4130553,,LYON - LEDRU ROLLIN,,0.8525252644396706,0.0413960213447535,0,439296
4130552,,BASTILLE,,0.8526033938365583,0.0413559040616372,0,4775
3764839,,PARC MONTSOURIS,,0.8521043231941778,0.0408804782234805,0,147500
3764837,,STADE CHARLETY - PORTE DE GENTILLY,,0.8520244757806310,0.0409182387950185,0,440492
3764838,,AMIRAL MOUCHEZ - CHARBONNEL,,0.8520720082569984,0.0408873640060463,0,441476
3764835,,CITE UNIVERSITAIRE,,0.8520580479165516,0.0408664585351317,0,267247
3764836,,STADE CHARLETY - PORTE DE GENTILLY,,0.8520244757806310,0.0409182387950185,0,440492
3764833,,GLACIERE - TOLBIAC,,0.8521305204434881,0.0408686025456561,0,440491
3764834,,PARC MONTSOURIS,,0.8521033830057352,0.0408519712418465,0,24733
3764832,,DAVIEL,,0.8521838532179409,0.0409092329633640,0,147499
3764831,,DAVIEL,,0.8521847950510546,0.0408973541463763,0,147499
3764830,,GLACIERE - AUGUSTE BLANQUI,,0.8522145979900917,0.0409263431654766,0,441475
3764844,,CITE - PALAIS DE JUSTICE,,0.8526475420542559,0.0409599229788426,0,433810
3764809,,LOUVRE - RIVOLI,,0.8527410371221369,0.0408810156663770,0,433748
3764808,,LOUVRE - RIVOLI,,0.8527324105128677,0.0408589066290976,0,433748
3764845,,RIVOLI - PONT NEUF,,0.8527269171590421,0.0409249926783498,0,433747
3764846,,PALAIS ROYAL - MUSEE DU LOUVRE,,0.8527738232166597,0.0407840236619429,0,433749
3764847,,PETITS CHAMPS - DANIELLE CASANOVA,,0.8528659005171404,0.0407417019698549,0,435712
3764805,,PYRAMIDES,,0.8528376657052439,0.0407547798075204,0,3713
3764804,,PYRAMIDES,,0.8528508418361134,0.0407428915804707,0,3713
3764807,,SAINT-HONORE - VALOIS,,0.8527706858250630,0.0408184949103959,0,441471
3764806,,PALAIS ROYAL - COMEDIE FRANCAISE,,0.8527901367709143,0.0407697592525052,0,435651
3764801,,OPERA,,0.8529250361258205,0.0407079348811111,0,3710
3764800,,OPERA,,0.8529182911561759,0.0407093621381593,0,3710
3764803,,OPERA - 4 SEPTEMBRE,,0.8528993115650216,0.0407264830546957,0,435650
3764802,,OPERA - 4 SEPTEMBRE,,0.8528964879619796,0.0407233923074408,0,435650
3764841,,PORT ROYAL - BERTHOLLET,,0.8523331868396204,0.0409505977179806,0,441477
3764840,,GLACIERE - TOLBIAC,,0.8521473043613823,0.0408885597493835,0,440500
3764843,,SAINT-MICHEL - SAINT-GERMAIN,,0.8525953093999572,0.0409202196653277,0,304168
3764842,,LES ECOLES,,0.8525554672936293,0.0408978724904691,0,3718
3764819,,SAINT-JACQUES - GAY-LUSSAC,,0.8524475449161741,0.0408945328449113,0,440445
3764814,,SAINT-MICHEL - SAINT-GERMAIN,,0.8525975058176876,0.0409147531728590,0,440444
3764813,,CITE - PALAIS DE JUSTICE,,0.8526495817450064,0.0409539808377210,0,433822
3764812,,CHATELET,,0.8527115408836896,0.0409744355647900,0,5018
3764811,,CHATELET,,0.8526815813005411,0.0409601669893329,0,5018
3764818,,SAINT-JACQUES - GAY-LUSSAC,,0.8524469176973444,0.0408895421756841,0,440445
3764817,,LUXEMBOURG,,0.8524917816261111,0.0408729108393588,0,21356
3764816,,LUXEMBOURG,,0.8524902131625396,0.0408681575216324,0,21356
3764815,,LES ECOLES,,0.8525506048996210,0.0408900286566092,0,3721
3764797,,HAVRE - HAUSSMANN,,0.8529650315241284,0.0406363582854366,0,436634
3764796,,HAVRE - HAUSSMANN,,0.8529623647832696,0.0406349320476728,0,436634
3764799,,AUBER,,0.8529413482649653,0.0406784489642878,0,19170
3764798,,AUBER,,0.8529388384109895,0.0406770226198294,0,19170
3764810,,PONT NEUF - QUAI DU LOUVRE,,0.8527041748778572,0.0408696017315721,0,409947
3764795,,GARE SAINT-LAZARE,,0.8530017314567577,0.0405754768872333,0,55168
3764794,,GARE SAINT-LAZARE,,0.8530017314567577,0.0405754768872333,0,55168
3764823,,BERTHOLLET - VAUQUELIN,,0.8523879324030257,0.0409555975586655,0,440446
3764822,,BERTHOLLET - VAUQUELIN,,0.8523778930974601,0.0409548828604962,0,440446
3764825,,GLACIERE - ARAGO,,0.8522856575968092,0.0409365707041734,0,441473
3764824,,PORT ROYAL - BERTHOLLET,,0.8523328735003943,0.0409453700756190,0,441472
3764827,,GLACIERE - NORDMANN,,0.8522445592823980,0.0409284859483026,0,441474
3764826,,GLACIERE - ARAGO,,0.8523011867739028,0.0409439390656886,0,441473
3764829,,GLACIERE - AUGUSTE BLANQUI,,0.8522138140041129,0.0409208785626853,0,441475
3764828,,GLACIERE - NORDMANN,,0.8522528727498542,0.0409349023069515,0,441474
3764820,,FEUILLANTINES,,0.8524092692075844,0.0409083115100439,0,3724
3764821,,FEUILLANTINES,,0.8524083276646066,0.0409144899623207,0,3724
4008869,,EGLISE D'AUTEUIL,,0.8525187486194623,0.0396230255102834,0,5083
4008868,,PERRICHONT,,0.8525506131598730,0.0396612500067482,0,5082
4008862,,PLACE POSSOZ,,0.8527138034860076,0.0397623138283002,0,4191
4008863,,LA MUETTE - BOULAINVILLIERS,,0.8527042159183509,0.0397247657422160,0,439290
4008860,,LA TOUR,,0.8527266890013472,0.0398093679352708,0,4190
4008861,,PLACE POSSOZ,,0.8527224368973152,0.0397744277214444,0,4191
4008866,,PLACE DU DOCTEUR HAYEM - RADIO FRANCE,,0.8526006905830399,0.0397332069007835,0,446258
4008867,,THEOPHILE GAUTIER - RUE GROS,,0.8525732305582645,0.0397158883287487,0,465123
4008864,,LES VIGNES - BOULAINVILLIERS RER,,0.8526638960448882,0.0397129280627700,0,465105
4008865,,ASSOMPTION - RADIO FRANCE,,0.8526093167341324,0.0397305822163048,0,465106
4008879,,VERSAILLES - EXELMANS,,0.8523963557273970,0.0395564082990193,0,446276
4008871,,CHARDON-LAGACHE - MOLITOR,,0.8524622449217500,0.0395665373842921,0,440949
4008872,,JOUVENET,,0.8524321099232082,0.0395380609283692,0,5089
4008873,,VERSAILLES - CHARDON LAGACHE,,0.8523716905637180,0.0394951339634321,0,440950
4008874,,VERSAILLES - CHARDON LAGACHE,,0.8523594583443028,0.0395003792290345,0,440950
4008875,,PORTE DE SAINT-CLOUD - MURAT,,0.8523479555440234,0.0394198418878753,0,440951
4008876,,PORTE DE SAINT-CLOUD - MURAT,,0.8523291483493090,0.0394452953841477,0,440951
4008877,,PORTE DE SAINT-CLOUD,,0.8523316238092296,0.0393932534896500,0,301031
4008878,,PORTE DE SAINT-CLOUD,,0.8523316238092296,0.0393932534896500,0,301031
4008870,,EGLISE D'AUTEUIL,,0.8525250328662821,0.0396403671679569,0,5083
4008834,,OPERA,,0.8529498204022521,0.0407141148391862,0,3710
4008849,,CHARLES DE GAULLE - ETOILE - FRIEDLAND,,0.8529696262469590,0.0400949214483609,0,465099
4008848,,CHARLES DE GAULLE - ETOILE - FRIEDLAND,,0.8529733909837027,0.0400951563327670,0,465099
4008847,,BALZAC,,0.8529806369063997,0.0401924059323256,0,5075
4008846,,BALZAC,,0.8529840866011287,0.0401881234498779,0,5075
4008844,,FRIEDLAND - HAUSSMANN,,0.8529903751246404,0.0402387685816290,0,440087
4008881,,WILHEM,,0.8524607245867539,0.0396513809410301,0,21202
4008845,,FRIEDLAND - HAUSSMANN,,0.8529869309900628,0.0402649275199909,0,440087
4008880,,VICTORIEN SARDOU,,0.8524288628263150,0.0396186263688896,0,5086
4008842,,HAUSSMANN - COURCELLES,,0.8529927441889105,0.0403032084671410,0,440086
